34, 57, 34, 55, 34, 52, 34, 55, 34, 55, 35, 58, 34, 54, 34, 52, 35, 55, 35, 52, 34, 52, 34, 58, 33, 56, 36, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 56, 34, 53, 35, 51, 34, 54, 34, 54, 34, 55, 35, 53, 35, 52, 33, 56, 34, 53, 34, 56, 34, 54, 34, 54, 36, 56, 34, 55, 34, 56, 35, 55, 35, 58, 34, 51, 33, 52, 33, 54, 34, 54, 36, 55, 35, 58, 35, 59, 34, 54, 34, 55, 35, 55, 32, 51, 34, 57, 36, 54, 34, 55
34, 57, 34, 55, 34, 52, 34, 55, 34, 55, 35, 58, 34, 54, 34, 52, 35, 55, 35, 52, 34, 52, 34, 58, 34, 56, 36, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 56, 34, 53, 35, 51, 34, 54, 34, 54, 34, 55, 35, 55, 35, 52, 33, 56, 34, 53, 34, 56, 34, 54, 34, 54, 36, 56, 34, 55, 34, 56, 35, 55, 35, 58, 34, 51, 33, 52, 33, 54, 34, 54, 36, 55, 35, 58, 35, 59, 34, 54, 34, 55, 35, 55, 32, 51, 34, 57, 36, 54, 34, 55
34, 57, 34, 55, 34, 52, 34, 56, 34, 55, 35, 58, 34, 54, 34, 52, 35, 55, 35, 52, 34, 52, 35, 58, 34, 56, 36, 56, 35, 56, 36, 56, 35, 54, 34, 54, 34, 56, 34, 53, 35, 51, 34, 54, 34, 54, 35, 55, 35, 55, 35, 53, 33, 56, 34, 53, 35, 56, 34, 54, 34, 54, 36, 56, 34, 58, 34, 56, 36, 55, 35, 58, 34, 51, 33, 52, 33, 54, 34, 54, 36, 55, 35, 58, 35, 59, 34, 54, 34, 55, 35, 55, 33, 51, 35, 57, 36, 54, 35, 55
34, 57, 34, 55, 35, 53, 34, 56, 35, 55, 35, 58, 34, 54, 35, 52, 35, 55, 35, 52, 34, 52, 35, 58, 34, 56, 36, 57, 35, 56, 36, 56, 35, 54, 34, 54, 34, 56, 34, 53, 35, 51, 34, 54, 34, 54, 35, 56, 35, 55, 35, 53, 33, 56, 34, 53, 35, 56, 34, 54, 34, 54, 36, 56, 34, 58, 34, 56, 36, 55, 35, 58, 34, 52, 34, 52, 34, 54, 34, 54, 36, 55, 35, 58, 36, 59, 34, 54, 34, 55, 35, 55, 33, 51, 35, 57, 36, 54, 35, 55
34, 57, 34, 55, 35, 53, 34, 56, 35, 55, 35, 58, 34, 54, 35, 52, 35, 55, 35, 52, 34, 52, 35, 58, 34, 56, 36, 57, 36, 56, 36, 56, 35, 54, 34, 56, 34, 56, 34, 53, 35, 51, 34, 54, 34, 54, 35, 56, 35, 55, 35, 53, 34, 56, 34, 53, 35, 56, 34, 54, 34, 54, 36, 56, 34, 58, 35, 56, 36, 55, 35, 58, 34, 53, 34, 52, 34, 54, 35, 54, 36, 55, 35, 58, 36, 59, 34, 54, 34, 55, 35, 55, 33, 51, 35, 58, 36, 54, 35, 55
34, 57, 34, 55, 35, 53, 35, 56, 35, 55, 36, 58, 35, 54, 35, 56, 35, 55, 35, 52, 34, 52, 35, 59, 34, 56, 36, 58, 36, 56, 36, 56, 35, 54, 35, 56, 34, 56, 34, 53, 35, 51, 35, 54, 34, 56, 35, 56, 35, 55, 35, 53, 34, 56, 34, 53, 35, 56, 34, 54, 34, 54, 36, 56, 34, 58, 35, 56, 36, 55, 36, 58, 34, 53, 34, 52, 34, 54, 35, 54, 36, 55, 35, 58, 36, 59, 34, 54, 34, 55, 35, 55, 33, 52, 35, 58, 36, 54, 35, 55
35, 57, 35, 55, 35, 53, 35, 56, 35, 55, 36, 58, 35, 54, 35, 56, 35, 55, 35, 52, 34, 52, 35, 59, 34, 56, 36, 58, 36, 56, 36, 56, 35, 54, 35, 56, 34, 56, 35, 54, 35, 51, 35, 54, 35, 56, 35, 56, 35, 58, 35, 53, 34, 56, 34, 53, 35, 56, 34, 54, 34, 54, 36, 56, 35, 58, 35, 56, 36, 55, 36, 58, 34, 53, 34, 52, 34, 54, 35, 55, 36, 55, 35, 58, 36, 59, 34, 58, 34, 57, 35, 55, 33, 52, 35, 58, 36, 54, 35, 57
35, 57, 35, 55, 35, 53, 35, 56, 35, 55, 36, 58, 35, 54, 35, 56, 35, 55, 35, 52, 34, 52, 35, 59, 34, 56, 36, 58, 36, 58, 36, 56, 35, 54, 35, 56, 34, 56, 35, 54, 35, 51, 35, 54, 35, 56, 35, 56, 35, 60, 35, 53, 34, 56, 34, 54, 35, 56, 34, 54, 34, 54, 36, 56, 35, 58, 35, 56, 36, 56, 36, 58, 34, 53, 34, 52, 34, 54, 35, 55, 36, 55, 35, 58, 36, 59, 34, 58, 34, 57, 35, 56, 33, 52, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 54, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 35, 55, 35, 52, 34, 52, 35, 59, 34, 56, 36, 58, 36, 58, 36, 56, 35, 54, 35, 56, 34, 56, 35, 60, 35, 51, 35, 54, 35, 56, 35, 56, 35, 60, 35, 53, 34, 56, 35, 54, 35, 57, 34, 54, 34, 54, 36, 56, 35, 58, 35, 56, 36, 56, 36, 58, 34, 53, 34, 52, 34, 54, 35, 55, 36, 55, 35, 58, 36, 59, 34, 58, 34, 57, 35, 56, 33, 52, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 54, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 35, 52, 34, 52, 35, 59, 34, 56, 36, 58, 36, 58, 36, 56, 35, 56, 35, 56, 35, 56, 35, 60, 35, 51, 35, 54, 35, 56, 35, 56, 35, 60, 35, 53, 34, 56, 35, 56, 35, 57, 34, 54, 34, 54, 36, 56, 35, 58, 35, 56, 36, 56, 36, 58, 34, 53, 34, 52, 34, 54, 35, 55, 36, 55, 35, 58, 36, 59, 34, 58, 35, 57, 35, 56, 33, 52, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 54, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 35, 52, 34, 52, 35, 59, 34, 56, 37, 58, 36, 58, 36, 56, 35, 56, 35, 56, 35, 56, 35, 63, 35, 51, 35, 55, 35, 56, 35, 56, 36, 60, 35, 53, 34, 56, 35, 56, 35, 57, 35, 54, 35, 54, 36, 56, 35, 58, 35, 56, 36, 56, 36, 58, 34, 53, 34, 52, 34, 54, 35, 55, 36, 55, 35, 58, 36, 59, 34, 58, 35, 57, 35, 56, 33, 55, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 55, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 35, 52, 34, 52, 35, 59, 35, 56, 37, 58, 36, 58, 36, 56, 35, 56, 35, 56, 35, 56, 35, 63, 35, 51, 35, 55, 35, 56, 35, 56, 36, 60, 35, 55, 34, 56, 35, 56, 36, 57, 35, 54, 35, 54, 37, 56, 35, 58, 35, 56, 36, 56, 36, 58, 34, 53, 34, 52, 34, 54, 35, 55, 36, 55, 36, 58, 36, 59, 35, 58, 35, 57, 35, 56, 33, 55, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 55, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 35, 52, 34, 52, 35, 59, 35, 56, 37, 58, 36, 58, 36, 56, 35, 56, 35, 56, 35, 56, 35, 63, 35, 52, 35, 55, 35, 56, 35, 56, 36, 60, 35, 55, 34, 56, 35, 56, 36, 57, 35, 54, 35, 54, 37, 56, 35, 58, 35, 56, 36, 56, 36, 58, 34, 53, 34, 60, 34, 54, 35, 56, 36, 55, 36, 58, 36, 59, 35, 58, 35, 57, 35, 56, 33, 55, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 55, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 35, 52, 34, 52, 35, 59, 35, 56, 37, 58, 36, 58, 36, 56, 35, 56, 35, 56, 35, 56, 35, 63, 35, 52, 35, 56, 35, 56, 35, 56, 36, 60, 35, 55, 34, 56, 35, 56, 36, 57, 35, 54, 35, 54, 37, 56, 35, 58, 35, 56, 36, 56, 36, 58, 35, 53, 34, 60, 34, 54, 35, 56, 36, 55, 36, 58, 36, 59, 35, 58, 35, 57, 36, 56, 33, 55, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 55, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 36, 52, 35, 53, 36, 59, 35, 56, 37, 58, 36, 58, 36, 56, 35, 56, 35, 57, 35, 56, 35, 63, 36, 52, 35, 56, 35, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 57, 35, 54, 35, 54, 37, 56, 35, 58, 35, 56, 36, 56, 36, 58, 35, 53, 34, 60, 35, 54, 35, 56, 36, 58, 36, 58, 36, 59, 35, 58, 35, 57, 36, 57, 33, 55, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 35, 55, 35, 56, 35, 55, 36, 58, 35, 54, 35, 58, 36, 55, 36, 52, 35, 53, 36, 59, 35, 56, 37, 58, 36, 58, 36, 56, 36, 56, 35, 57, 35, 56, 35, 63, 36, 53, 35, 56, 35, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 57, 35, 54, 35, 54, 37, 56, 35, 58, 35, 56, 36, 58, 36, 58, 35, 53, 34, 60, 35, 54, 35, 56, 37, 58, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 35, 58, 36, 54, 35, 57
35, 57, 35, 58, 36, 55, 35, 56, 36, 55, 37, 58, 35, 54, 36, 58, 36, 60, 36, 52, 35, 53, 36, 59, 35, 56, 37, 58, 36, 58, 36, 58, 36, 56, 35, 57, 35, 56, 35, 63, 36, 53, 35, 56, 35, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 57, 35, 54, 35, 54, 37, 56, 35, 58, 36, 56, 36, 58, 36, 58, 35, 53, 34, 60, 35, 54, 35, 56, 37, 58, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 35, 58, 37, 54, 35, 57
35, 57, 35, 58, 36, 57, 35, 56, 36, 55, 37, 58, 35, 54, 36, 58, 36, 60, 36, 52, 35, 53, 36, 59, 35, 56, 37, 58, 36, 58, 37, 58, 36, 56, 35, 57, 35, 56, 35, 63, 36, 53, 35, 56, 35, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 57, 35, 57, 35, 55, 37, 56, 35, 58, 36, 56, 36, 58, 36, 58, 35, 54, 34, 60, 35, 54, 35, 56, 37, 59, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 35, 58, 37, 54, 36, 57
36, 60, 36, 58, 36, 57, 35, 56, 36, 55, 37, 58, 36, 54, 36, 58, 36, 60, 36, 52, 35, 55, 36, 59, 35, 56, 37, 58, 37, 58, 37, 58, 36, 56, 35, 57, 35, 56, 35, 63, 36, 53, 35, 56, 35, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 57, 35, 57, 35, 55, 37, 56, 35, 58, 36, 56, 36, 58, 36, 58, 35, 54, 34, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 36, 58, 37, 54, 36, 57
36, 60, 36, 58, 36, 57, 35, 56, 36, 55, 37, 58, 36, 54, 36, 58, 36, 60, 36, 53, 35, 55, 36, 59, 35, 56, 37, 58, 37, 58, 37, 58, 36, 56, 35, 57, 35, 56, 36, 63, 36, 53, 36, 56, 35, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 58, 35, 57, 35, 55, 37, 56, 36, 58, 36, 56, 37, 58, 36, 58, 35, 56, 34, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 36, 58, 37, 54, 36, 57
36, 60, 36, 58, 36, 57, 35, 58, 36, 55, 37, 60, 36, 54, 36, 58, 36, 60, 36, 53, 35, 55, 36, 59, 35, 56, 37, 58, 37, 58, 37, 58, 36, 56, 35, 58, 35, 56, 36, 63, 36, 53, 36, 58, 36, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 58, 35, 57, 35, 55, 37, 56, 36, 58, 36, 56, 37, 58, 36, 58, 35, 56, 34, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 36, 58, 37, 54, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 53, 35, 55, 36, 59, 35, 56, 37, 58, 37, 58, 37, 58, 36, 56, 36, 58, 35, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 36, 60, 36, 55, 35, 56, 35, 56, 36, 58, 35, 57, 35, 59, 37, 56, 36, 58, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 36, 58, 37, 54, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 53, 35, 55, 36, 59, 35, 56, 37, 58, 37, 58, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 36, 60, 36, 56, 35, 56, 35, 56, 36, 58, 35, 57, 35, 59, 37, 56, 36, 58, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 35, 57, 36, 57, 34, 55, 36, 58, 37, 55, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 56, 35, 55, 36, 59, 36, 56, 37, 58, 37, 58, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 36, 60, 36, 56, 35, 58, 35, 58, 37, 58, 35, 57, 35, 59, 37, 56, 36, 58, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 36, 57, 36, 57, 34, 55, 36, 58, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 56, 35, 58, 36, 59, 36, 56, 38, 58, 37, 58, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 36, 60, 36, 56, 35, 58, 36, 58, 37, 58, 35, 57, 35, 59, 37, 56, 36, 58, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 36, 57, 36, 57, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 56, 35, 58, 36, 59, 36, 56, 38, 58, 37, 58, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 36, 60, 36, 56, 35, 58, 36, 58, 37, 58, 35, 57, 35, 59, 37, 56, 36, 58, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 56, 37, 59, 36, 58, 37, 60, 35, 58, 36, 57, 36, 57, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 56, 35, 58, 37, 59, 36, 56, 38, 58, 37, 58, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 37, 60, 36, 56, 36, 58, 36, 58, 37, 58, 36, 57, 35, 59, 37, 56, 36, 59, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 60, 37, 59, 36, 58, 37, 60, 35, 58, 36, 57, 36, 57, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 56, 35, 58, 37, 59, 36, 56, 38, 58, 37, 58, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 58, 36, 56, 36, 56, 37, 60, 36, 56, 36, 58, 36, 58, 37, 58, 36, 57, 35, 59, 38, 56, 36, 59, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 60, 37, 59, 36, 58, 37, 60, 35, 58, 36, 57, 36, 57, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 36, 58, 37, 60, 36, 56, 35, 58, 37, 59, 36, 56, 38, 58, 37, 60, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 36, 57, 37, 60, 36, 56, 36, 58, 36, 58, 37, 58, 36, 57, 36, 59, 38, 56, 36, 59, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 54, 36, 60, 37, 59, 36, 58, 37, 60, 35, 58, 36, 57, 36, 57, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 37, 58, 37, 60, 36, 56, 35, 58, 37, 59, 36, 56, 38, 58, 37, 60, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 36, 57, 37, 60, 36, 56, 36, 58, 36, 58, 37, 58, 36, 57, 36, 59, 38, 56, 36, 59, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 35, 55, 36, 60, 37, 59, 36, 58, 37, 60, 36, 58, 36, 57, 36, 58, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 55, 37, 60, 36, 54, 37, 58, 37, 60, 36, 56, 35, 58, 37, 59, 36, 56, 38, 58, 37, 60, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 36, 57, 37, 60, 36, 56, 36, 58, 36, 58, 37, 58, 36, 57, 36, 59, 38, 56, 36, 59, 36, 56, 37, 58, 37, 58, 35, 56, 35, 60, 36, 55, 36, 60, 37, 59, 36, 58, 37, 60, 36, 58, 36, 57, 36, 58, 34, 55, 36, 60, 37, 56, 36, 57
36, 60, 36, 58, 36, 57, 36, 58, 36, 60, 37, 60, 36, 55, 37, 58, 37, 60, 36, 56, 35, 58, 37, 59, 36, 56, 38, 58, 37, 60, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 36, 57, 37, 60, 36, 56, 36, 58, 36, 60, 37, 58, 36, 58, 36, 59, 38, 58, 36, 59, 36, 56, 37, 58, 37, 58, 36, 56, 35, 60, 36, 55, 36, 60, 37, 59, 37, 58, 37, 60, 36, 58, 36, 57, 36, 58, 34, 55, 36, 60, 37, 56, 36, 57
37, 60, 36, 58, 36, 57, 36, 58, 36, 60, 37, 60, 36, 55, 37, 58, 37, 60, 36, 56, 36, 58, 37, 59, 36, 56, 38, 58, 37, 60, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 36, 57, 37, 60, 36, 56, 36, 58, 36, 60, 37, 58, 36, 58, 36, 59, 38, 58, 36, 59, 36, 56, 37, 58, 37, 58, 36, 56, 35, 60, 36, 55, 36, 60, 37, 59, 37, 58, 37, 60, 36, 58, 36, 57, 37, 58, 34, 55, 36, 60, 37, 56, 36, 58
37, 60, 36, 58, 36, 57, 36, 58, 36, 60, 38, 60, 36, 55, 37, 58, 37, 60, 36, 56, 36, 58, 37, 59, 36, 56, 38, 58, 37, 60, 37, 58, 36, 56, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 37, 57, 37, 60, 36, 56, 36, 58, 36, 60, 37, 58, 36, 58, 36, 59, 38, 58, 36, 59, 36, 56, 37, 58, 37, 58, 36, 56, 35, 60, 36, 55, 36, 62, 37, 59, 37, 58, 37, 60, 36, 58, 36, 57, 37, 58, 35, 55, 36, 60, 37, 56, 36, 58
37, 60, 36, 58, 37, 57, 36, 58, 36, 60, 38, 60, 36, 55, 37, 58, 37, 60, 36, 56, 36, 58, 37, 59, 36, 56, 38, 58, 38, 60, 37, 58, 37, 57, 36, 58, 36, 56, 36, 63, 36, 54, 36, 59, 36, 56, 37, 57, 37, 60, 36, 56, 36, 58, 36, 60, 37, 59, 36, 60, 36, 59, 38, 58, 36, 59, 36, 56, 37, 58, 37, 58, 36, 56, 35, 60, 36, 55, 37, 62, 37, 59, 37, 58, 38, 64, 36, 58, 36, 57, 37, 58, 35, 55, 36, 60, 37, 56, 36, 58
37, 60, 37, 58, 37, 57, 36, 58, 37, 60, 38, 60, 36, 55, 37, 58, 37, 60, 36, 56, 36, 58, 37, 59, 36, 56, 38, 58, 38, 60, 37, 58, 37, 57, 36, 58, 36, 56, 36, 63, 37, 54, 36, 59, 36, 56, 37, 57, 37, 60, 36, 56, 36, 58, 36, 60, 37, 59, 36, 60, 36, 59, 38, 58, 36, 59, 36, 56, 37, 58, 37, 58, 36, 56, 35, 60, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 58, 36, 57, 37, 58, 35, 55, 36, 60, 37, 56, 36, 58
37, 60, 37, 58, 37, 57, 36, 58, 37, 60, 38, 60, 36, 55, 37, 58, 37, 60, 36, 56, 36, 58, 37, 59, 36, 56, 38, 58, 38, 60, 37, 58, 37, 57, 36, 58, 36, 56, 37, 63, 37, 54, 36, 59, 36, 56, 37, 57, 37, 62, 36, 56, 36, 58, 36, 60, 37, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 37, 58, 37, 58, 36, 56, 35, 60, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 58, 36, 57, 37, 59, 35, 55, 36, 60, 37, 56, 37, 58
37, 60, 37, 58, 37, 57, 36, 58, 37, 60, 38, 60, 36, 55, 37, 58, 37, 60, 36, 58, 36, 58, 37, 59, 36, 56, 38, 58, 38, 60, 37, 58, 37, 57, 36, 58, 36, 56, 37, 63, 37, 54, 36, 59, 36, 56, 37, 57, 37, 62, 36, 56, 36, 58, 36, 60, 37, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 37, 59, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 58, 36, 57, 37, 59, 35, 55, 37, 60, 37, 58, 37, 58
37, 60, 37, 58, 37, 57, 36, 58, 37, 60, 38, 60, 36, 55, 37, 58, 37, 60, 37, 58, 36, 58, 37, 59, 36, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 58, 36, 56, 37, 63, 37, 54, 36, 59, 37, 56, 37, 57, 37, 62, 36, 56, 36, 58, 36, 60, 37, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 37, 59, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 55, 37, 60, 37, 58, 37, 58
37, 60, 37, 58, 37, 57, 36, 58, 37, 60, 38, 60, 36, 55, 37, 58, 37, 60, 37, 58, 36, 58, 37, 59, 36, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 60, 36, 56, 37, 63, 37, 55, 37, 59, 37, 58, 37, 57, 37, 62, 36, 56, 36, 58, 36, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 59, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 55, 37, 60, 37, 58, 37, 58
37, 60, 37, 58, 37, 59, 37, 58, 37, 60, 38, 60, 36, 55, 37, 58, 37, 60, 37, 58, 36, 58, 37, 60, 36, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 60, 36, 56, 37, 63, 37, 55, 37, 59, 37, 58, 37, 57, 37, 62, 36, 56, 36, 58, 36, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 59, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 55, 37, 63, 37, 58, 37, 58
37, 60, 37, 58, 37, 59, 37, 58, 37, 60, 38, 60, 36, 55, 37, 58, 38, 60, 37, 58, 36, 58, 37, 60, 37, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 60, 37, 56, 37, 63, 37, 55, 37, 59, 37, 58, 37, 57, 37, 62, 36, 56, 37, 58, 37, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 59, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 55, 37, 63, 37, 58, 37, 58
37, 60, 37, 58, 37, 59, 37, 58, 37, 60, 38, 60, 36, 55, 37, 58, 38, 60, 37, 58, 36, 58, 38, 60, 37, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 60, 37, 56, 37, 63, 37, 55, 37, 59, 37, 58, 37, 57, 37, 62, 37, 56, 37, 58, 37, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 60, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 55, 37, 63, 38, 58, 37, 58
37, 60, 37, 58, 37, 59, 37, 58, 37, 60, 38, 60, 37, 55, 37, 58, 38, 60, 37, 58, 36, 58, 38, 60, 37, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 60, 37, 56, 37, 63, 37, 55, 37, 59, 37, 58, 37, 57, 37, 62, 37, 56, 37, 58, 37, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 60, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 55, 37, 63, 38, 58, 37, 58
37, 60, 37, 58, 37, 59, 37, 58, 37, 60, 38, 60, 37, 55, 37, 58, 38, 60, 37, 58, 36, 58, 38, 60, 37, 56, 38, 58, 38, 60, 38, 58, 37, 57, 36, 60, 37, 56, 37, 63, 37, 55, 37, 59, 37, 58, 37, 57, 37, 62, 37, 56, 37, 58, 37, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 60, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 36, 57, 37, 59, 35, 56, 37, 63, 38, 58, 37, 58
37, 60, 37, 58, 37, 59, 37, 58, 37, 60, 38, 60, 37, 55, 37, 58, 38, 60, 37, 58, 36, 58, 38, 60, 37, 56, 38, 58, 38, 60, 38, 58, 37, 57, 37, 60, 37, 58, 37, 63, 37, 55, 37, 62, 37, 58, 37, 57, 38, 62, 37, 56, 37, 58, 37, 60, 38, 59, 36, 60, 36, 59, 38, 58, 37, 59, 37, 57, 38, 60, 37, 58, 36, 56, 36, 62, 36, 55, 37, 62, 38, 59, 37, 58, 38, 64, 36, 60, 37, 59, 37, 59, 35, 56, 37, 63, 38, 58, 37, 58
